trader_id,squad_account_number,business_name,business_type,first_name,last_name,email,phone_number,location,primary_language,nin_number,bvn_number,total_revenue_monthly,total_transactions_monthly,average_monthly_revenue,ajo_savings_balance,ajo_goal_amount,ajo_consistency_score,zovu_pulse_score,max_credit_limit,shield_status,created_at,updated_at
T_100088,9949649670,Baba Ifeanyi's Hub,Small Kiosk,Ifeanyi,Okonkwo,ifeanyi.okonkwo14@gmail.com,00040539417,Balogun,Igbo,75250398089,76588138847,566424.73,1454,389.56,83491.99,850000.0,0.69,53.4,226600.0,Silver,2026-01-02 21:46:23.322857,2026-01-27 21:46:23.322857
T_100089,9968198134,Baba Olumide's Wholesale,Small Kiosk,Olumide,Uba,olumide.uba61@gmail.com,02267228887,Idumota,Igbo,71360257756,63810753759,1637496.68,668,2451.34,174977.16,2456000.0,0.88,57.0,655000.0,Bronze,2025-05-23 21:46:23.322956,2025-06-02 21:46:23.322956
T_100090,9969344594,Alhaji Aminu's Enterprises,Online Vendor,Aminu,Yusuf,aminu.yusuf76@gmail.com,01817835894,Ketu,Igbo,15301768236,64686170323,1078745.02,714,1510.85,169597.85,1618000.0,0.32,98.0,2157500.0,Bronze,2026-01-05 21:46:23.323056,2026-02-01 21:46:23.323056
T_100091,9968634929,Alhaji Aisha's Retail,Wholesaler,Aisha,Okoro,aisha.okoro62@gmail.com,08894234504,Oshodi,English,00515469547,70837772024,2222201.85,405,5486.92,312080.95,3333000.0,0.39,3.5,0.0,Gold,2025-07-27 21:46:23.323156,2025-08-10 21:46:23.323156
T_100092,9991863060,Sister Joshua's Retail,Online Vendor,Joshua,Adeyemi,joshua.adeyemi39@gmail.com,05429322707,Idumota,Igbo,95943378019,62825018119,2192762.27,532,4121.73,296127.23,3289000.0,0.66,84.3,2192800.0,None,2025-09-05 21:46:23.323256,2025-09-08 21:46:23.323256
T_100093,9978859162,Alhaji Mary's Ventures,Wholesaler,Mary,Danjuma,mary.danjuma64@gmail.com,07750515269,Balogun,Hausa,58062061207,37876255464,848214.92,1150,737.58,141773.1,1272000.0,0.67,62.3,339300.0,Bronze,2025-11-06 21:46:23.323356,2025-11-17 21:46:23.323356
T_100094,9968391052,Alhaji Aminu's Wholesale,Online Vendor,Aminu,Ibrahim,aminu.ibrahim13@gmail.com,04201187265,Ketu,Igbo,64382642022,67865942632,1947706.89,1020,1909.52,207801.2,2922000.0,0.32,64.2,779100.0,None,2025-05-15 21:46:23.323456,2025-06-05 21:46:23.323456
T_100095,9925233196,Sister Joshua's Enterprises,Small Kiosk,Joshua,Danjuma,joshua.danjuma95@gmail.com,08297507369,Mushin,Igbo,26165589534,92111521580,248219.23,1474,168.4,28735.62,372000.0,0.58,18.1,0.0,Silver,2025-06-25 21:46:23.323562,2025-07-09 21:46:23.323562
T_100096,9961196202,Brother Funke's Hub,Online Vendor,Funke,Adeyemi,funke.adeyemi74@gmail.com,00925655643,Ketu,Igbo,95919124984,99876791268,2194931.98,1316,1667.88,390389.19,3292000.0,0.51,61.4,878000.0,Bronze,2025-06-11 21:46:23.323676,2025-06-22 21:46:23.323676
T_100097,9990241845,Brother Nneka's Wholesale,Online Vendor,Nneka,Eze,nneka.eze80@gmail.com,00326854018,Idumota,Hausa,05703938109,48489230265,770102.21,457,1685.13,152119.36,1155000.0,0.38,66.3,308000.0,None,2025-12-07 21:46:23.323776,2025-12-20 21:46:23.323776
T_100098,9912249643,Baba Chioma's Retail,Small Kiosk,Chioma,Suleiman,chioma.suleiman9@gmail.com,08569024249,Mushin,English,92375636951,10963207773,2122264.88,1461,1452.61,156910.08,3183000.0,0.44,98.9,4244500.0,None,2025-11-17 21:46:23.323876,2025-12-16 21:46:23.323876
T_100099,9986719117,Madam Kelechi's Retail,Retailer,Kelechi,Suleiman,kelechi.suleiman14@gmail.com,06220237206,Mile 12,Igbo,68374606557,20496327155,771454.0,1088,709.06,92497.33,1157000.0,0.31,94.5,1542900.0,Bronze,2026-02-11 21:46:23.323975,2026-03-10 21:46:23.323975
T_100100,9977460943,Sister Tunde's Global,Retailer,Tunde,Abiola,tunde.abiola16@gmail.com,01105298221,Mile 12,Hausa,98180789885,86975301566,241230.07,594,406.11,12514.25,362000.0,0.76,83.0,241200.0,Silver,2025-09-14 21:46:23.324073,2025-09-29 21:46:23.324073
T_100101,9916649520,Baba Olumide's Enterprises,Wholesaler,Olumide,Yusuf,olumide.yusuf53@gmail.com,01688719475,Mushin,Igbo,93300800269,48117611900,258035.22,1142,225.95,43276.26,387000.0,0.6,64.5,103200.0,Gold,2025-06-30 21:46:23.324175,2025-07-13 21:46:23.324175
T_100102,9928005577,Baba Ibrahim's Stall,Small Kiosk,Ibrahim,Abubakar,ibrahim.abubakar86@gmail.com,06738064268,Alaba,Igbo,93333373050,02789284212,1858904.57,976,1904.62,284509.69,2788000.0,0.64,22.5,0.0,None,2025-05-30 21:46:23.324276,2025-06-27 21:46:23.324276
T_100103,9933853406,Brother Folashade's Retail,Small Kiosk,Folashade,Adebayo,folashade.adebayo25@gmail.com,02299825380,Alaba,Pidgin,43108594677,40930549746,1868733.19,1428,1308.64,265584.95,2803000.0,0.49,24.8,0.0,None,2026-01-30 21:46:23.324381,2026-02-18 21:46:23.324381
T_100104,9927690196,Brother Aminu's Stall,Retailer,Aminu,Abubakar,aminu.abubakar98@gmail.com,05195322300,Idumota,Pidgin,00123614413,11842227437,1743893.87,1336,1305.31,343068.69,2616000.0,0.93,62.4,697600.0,Gold,2025-11-06 21:46:23.324482,2025-11-17 21:46:23.324482
T_100105,9976762938,Mama Blessing's Ventures,Wholesaler,Blessing,Nwosu,blessing.nwosu14@gmail.com,04677049555,Idumota,Pidgin,03883050071,08483276685,1773597.6,282,6289.35,137551.12,2660000.0,0.83,36.2,0.0,Gold,2025-11-19 21:46:23.324583,2025-12-01 21:46:23.324583
T_100106,9956281717,Mama Olumide's Wholesale,Retailer,Olumide,Yusuf,olumide.yusuf2@gmail.com,05126040022,Mushin,Yoruba,47238002149,61116708165,486812.28,615,791.56,26332.34,730000.0,1.0,38.1,0.0,None,2026-01-13 21:46:23.324690,2026-01-27 21:46:23.324690
T_100107,9910254834,Madam Tunde's Ventures,Online Vendor,Tunde,Ibrahim,tunde.ibrahim48@gmail.com,03677833020,Mile 12,Yoruba,11710743700,91243449506,1920140.03,523,3671.4,196100.61,2880000.0,0.55,62.3,768100.0,Bronze,2025-12-19 21:46:23.324792,2025-12-20 21:46:23.324792
T_100108,9921501587,Sister Abubakar's Wholesale,Small Kiosk,Abubakar,Eze,abubakar.eze93@gmail.com,02146889042,Ketu,Igbo,46749421313,78360853403,765962.81,1411,542.85,39383.41,1149000.0,0.81,34.9,0.0,Bronze,2025-12-28 21:46:23.324887,2026-01-07 21:46:23.324887
T_100109,9998131678,Madam Olumide's Ventures,Small Kiosk,Olumide,Uba,olumide.uba74@gmail.com,09969261753,Mushin,Yoruba,69988133489,25239083225,1746818.18,286,6107.76,220722.54,2620000.0,0.85,72.7,1746800.0,Bronze,2025-11-15 21:46:23.324990,2025-12-14 21:46:23.324990
T_100110,9979524776,Madam Blessing's Global,Retailer,Blessing,Ibrahim,blessing.ibrahim9@gmail.com,01899374098,Mile 12,Pidgin,38841466021,07934590234,1944939.34,453,4293.46,336578.82,2917000.0,0.85,29.3,0.0,None,2025-11-20 21:46:23.325091,2025-12-14 21:46:23.325091
T_100111,9991884532,Sister Nneka's Global,Retailer,Nneka,Balogun,nneka.balogun76@gmail.com,03345767581,Oshodi,Hausa,11555546362,54579661445,333032.54,214,1556.23,39172.53,500000.0,0.98,95.2,666100.0,None,2025-05-15 21:46:23.325195,2025-06-01 21:46:23.325195
T_100112,9942376386,Baba Funke's Ventures,Online Vendor,Funke,Adeyemi,funke.adeyemi37@gmail.com,07585711836,Balogun,Yoruba,06643639289,37769838844,331004.56,532,622.19,62543.57,497000.0,0.76,45.6,132400.0,Silver,2025-07-06 21:46:23.325307,2025-07-20 21:46:23.325307
T_100113,9940250419,Madam Bolanle's Hub,Small Kiosk,Bolanle,Uba,bolanle.uba7@gmail.com,04054300837,Alaba,Pidgin,10697336420,42607810591,1678990.27,1498,1120.82,181888.6,2518000.0,0.93,10.1,0.0,Silver,2026-01-05 21:46:23.325404,2026-01-28 21:46:23.325404
T_100114,9927301775,Sister Chioma's Enterprises,Wholesaler,Chioma,Yusuf,chioma.yusuf26@gmail.com,02354279618,Mushin,Yoruba,28125808026,94859800130,2455430.48,657,3737.34,388772.12,3683000.0,0.65,77.6,2455400.0,Gold,2025-06-08 21:46:23.325718,2025-06-24 21:46:23.325718
T_100115,9931185932,Sister Chioma's Wholesale,Retailer,Chioma,Suleiman,chioma.suleiman24@gmail.com,03272101772,Alaba,Pidgin,02993107966,92533320960,905542.03,1080,838.46,50611.36,1358000.0,0.63,61.0,362200.0,None,2025-09-12 21:46:23.326054,2025-09-24 21:46:23.326054
T_100116,9918496414,Sister Tunde's Ventures,Online Vendor,Tunde,Balogun,tunde.balogun49@gmail.com,04677052462,Ketu,Yoruba,81082766265,76027757174,254326.63,412,617.3,49292.49,381000.0,0.73,66.6,101700.0,None,2025-08-25 21:46:23.326407,2025-08-27 21:46:23.326407
T_100117,9967617915,Baba Aminu's Wholesale,Retailer,Aminu,Ibrahim,aminu.ibrahim69@gmail.com,09142129666,Ketu,English,61248910685,23254096469,607725.94,1171,518.98,80641.94,912000.0,0.79,19.3,0.0,None,2025-06-14 21:46:23.326601,2025-07-11 21:46:23.326601
T_100118,9964160478,Sister Bolanle's Global,Online Vendor,Bolanle,Balogun,bolanle.balogun81@gmail.com,00508048012,Oshodi,Igbo,34791465572,02096726666,690334.87,1232,560.34,88770.16,1036000.0,0.6,57.4,276100.0,None,2025-10-21 21:46:23.326734,2025-11-13 21:46:23.326734
T_100119,9986270859,Sister Bolanle's Stall,Wholesaler,Bolanle,Eze,bolanle.eze46@gmail.com,03528201157,Idumota,English,00692445538,05962132916,1828736.79,1407,1299.74,341033.72,2743000.0,0.52,95.7,3657500.0,Silver,2025-11-10 21:46:23.326837,2025-12-10 21:46:23.326837
T_100120,9951937160,Baba Blessing's Ventures,Small Kiosk,Blessing,Abiola,blessing.abiola92@gmail.com,03086181816,Ketu,English,50389865058,56939940061,158580.24,848,187.0,17919.75,238000.0,0.37,39.5,0.0,Gold,2025-10-16 21:46:23.326955,2025-11-04 21:46:23.326955
T_100121,9950962021,Sister Kelechi's Global,Small Kiosk,Kelechi,Okonkwo,kelechi.okonkwo58@gmail.com,09395770372,Ketu,Yoruba,79805060190,53844360739,858513.57,607,1414.36,70388.49,1288000.0,0.49,76.4,858500.0,Gold,2026-01-18 21:46:23.327069,2026-01-24 21:46:23.327069
T_100122,9981066397,Baba Chinedu's Stall,Small Kiosk,Chinedu,Abubakar,chinedu.abubakar76@gmail.com,03875373609,Alaba,Hausa,73455435041,07512564627,1303343.43,1476,883.02,137882.73,1955000.0,0.75,15.5,0.0,Gold,2026-01-26 21:46:23.327169,2026-02-15 21:46:23.327169
T_100123,9977307026,Baba Ibrahim's Stall,Online Vendor,Ibrahim,Abiola,ibrahim.abiola2@gmail.com,03264482370,Mushin,Pidgin,55102090652,24610645495,1554487.77,947,1641.49,225683.72,2332000.0,0.45,84.2,1554500.0,Gold,2025-10-26 21:46:23.327269,2025-11-03 21:46:23.327269
T_100124,9967680298,Baba Ifeanyi's Stall,Online Vendor,Ifeanyi,Abubakar,ifeanyi.abubakar18@gmail.com,07107028562,Ketu,Pidgin,44194101003,46938923598,1248961.16,564,2214.47,240997.32,1873000.0,0.8,80.8,1249000.0,None,2025-06-11 21:46:23.327383,2025-06-29 21:46:23.327383
T_100125,9919726978,Baba Olumide's Stall,Online Vendor,Olumide,Eze,olumide.eze79@gmail.com,02986962741,Alaba,Igbo,44751080039,29133295431,1578926.01,1186,1331.3,95325.56,2368000.0,0.58,57.8,631600.0,Gold,2025-05-19 21:46:23.327487,2025-05-30 21:46:23.327487
T_100126,9943133686,Madam Funke's Hub,Small Kiosk,Funke,Eze,funke.eze39@gmail.com,02822547157,Alaba,Yoruba,08890730372,78586157627,2422044.64,616,3931.89,231638.67,3633000.0,0.98,72.2,2422000.0,None,2025-11-06 21:46:23.327592,2025-12-02 21:46:23.327592
T_100127,9912836192,Brother Funke's Hub,Retailer,Funke,Okonkwo,funke.okonkwo36@gmail.com,01072397681,Oshodi,Pidgin,52060588966,24689034645,1424126.9,237,6008.97,231381.38,2136000.0,0.65,62.7,569700.0,Gold,2026-01-01 21:46:23.327694,2026-01-16 21:46:23.327694
T_100128,9996918224,Mama Chioma's Global,Retailer,Chioma,Okoro,chioma.okoro1@gmail.com,06274066674,Ketu,Igbo,04220738233,97902610798,785303.1,493,1592.91,98172.95,1178000.0,0.65,90.1,1570600.0,Gold,2025-09-03 21:46:23.327804,2025-09-13 21:46:23.327804
T_100129,9958089500,Madam Chinedu's Enterprises,Wholesaler,Chinedu,Okonkwo,chinedu.okonkwo9@gmail.com,04230191307,Alaba,Igbo,95483281030,78909952700,457276.05,1141,400.77,66589.78,686000.0,0.31,1.2,0.0,None,2025-06-21 21:46:23.327910,2025-07-06 21:46:23.327910
T_100130,9949600092,Alhaji Joshua's Retail,Online Vendor,Joshua,Okonkwo,joshua.okonkwo40@gmail.com,08180806647,Idumota,English,49806113361,25173972099,1421049.43,514,2764.69,249223.12,2132000.0,0.98,40.6,568400.0,Gold,2025-10-30 21:46:23.328015,2025-11-24 21:46:23.328015
T_100131,9955263227,Mama Chioma's Hub,Online Vendor,Chioma,Nwosu,chioma.nwosu15@gmail.com,03509656839,Mile 12,Yoruba,53507605031,49883311783,1917395.87,1209,1585.94,356710.2,2876000.0,0.83,26.1,0.0,None,2025-07-09 21:46:23.328264,2025-08-05 21:46:23.328264
T_100132,9965303174,Baba Zainab's Hub,Retailer,Zainab,Chukwu,zainab.chukwu83@gmail.com,04489424379,Ketu,Igbo,88229701910,71073762690,1374855.54,1444,952.12,92000.67,2062000.0,0.81,68.8,549900.0,None,2025-08-21 21:46:23.328375,2025-09-16 21:46:23.328375
T_100133,9977921672,Alhaji Blessing's Wholesale,Online Vendor,Blessing,Chukwu,blessing.chukwu96@gmail.com,04110851052,Mile 12,Hausa,02418656628,07009125953,1265627.66,1405,900.8,221959.95,1898000.0,0.31,3.0,0.0,Gold,2025-07-19 21:46:23.328490,2025-07-26 21:46:23.328490
T_100134,9980174115,Alhaji Tunde's Enterprises,Wholesaler,Tunde,Adebayo,tunde.adebayo13@gmail.com,09219165702,Oshodi,Hausa,10984494417,53967868422,2033462.82,990,2054.0,227348.36,3050000.0,0.82,73.6,2033500.0,Gold,2025-05-18 21:46:23.328594,2025-06-05 21:46:23.328594
T_100135,9928383812,Alhaji Abubakar's Retail,Wholesaler,Abubakar,Adebayo,abubakar.adebayo82@gmail.com,06225545272,Oshodi,Igbo,65165483860,98769666945,1970537.11,539,3655.91,180284.88,2956000.0,0.85,9.2,0.0,Bronze,2025-10-19 21:46:23.328699,2025-10-31 21:46:23.328699
T_100136,9926049952,Brother Nneka's Stall,Online Vendor,Nneka,Uba,nneka.uba33@gmail.com,08166499813,Ketu,Igbo,38040088338,84163751838,298869.04,354,844.26,18970.14,448000.0,0.48,0.3,0.0,None,2025-08-05 21:46:23.328802,2025-08-11 21:46:23.328802
T_100137,9962291709,Madam Tunde's Enterprises,Online Vendor,Tunde,Okoro,tunde.okoro72@gmail.com,09259042891,Balogun,Hausa,22135400257,82058364142,1302364.87,1191,1093.51,143827.57,1954000.0,0.88,94.8,2604700.0,Bronze,2026-01-09 21:46:23.328907,2026-01-14 21:46:23.328907
T_100138,9993270139,Alhaji Folashade's Hub,Wholesaler,Folashade,Abiola,folashade.abiola22@gmail.com,07757363512,Mile 12,Pidgin,04430793189,95576871067,1263751.42,408,3097.43,150132.32,1896000.0,0.93,15.6,0.0,Bronze,2025-05-15 21:46:23.329012,2025-05-17 21:46:23.329012
T_100139,9929886076,Brother Olumide's Enterprises,Retailer,Olumide,Uba,olumide.uba60@gmail.com,06799235577,Balogun,Hausa,80151978163,45904925128,948072.9,903,1049.91,135308.3,1422000.0,0.59,2.7,0.0,None,2025-10-21 21:46:23.329108,2025-10-27 21:46:23.329108
T_100140,9930074407,Madam Tunde's Stall,Wholesaler,Tunde,Yusuf,tunde.yusuf58@gmail.com,06662864328,Mushin,Yoruba,76452568263,75420293644,959727.18,552,1738.64,98305.35,1440000.0,0.89,26.8,0.0,Gold,2025-06-20 21:46:23.329209,2025-07-05 21:46:23.329209
T_100141,9996933971,Sister Bolanle's Retail,Small Kiosk,Bolanle,Balogun,bolanle.balogun93@gmail.com,04441590921,Alaba,English,12640181767,63852439728,446414.24,1427,312.83,56438.84,670000.0,0.36,2.5,0.0,None,2025-06-20 21:46:23.329311,2025-06-30 21:46:23.329311
T_100142,9939854814,Alhaji Tunde's Stall,Online Vendor,Tunde,Bello,tunde.bello21@gmail.com,07651486237,Oshodi,Hausa,76136741419,65290489161,405553.66,840,482.8,57650.52,608000.0,0.43,15.1,0.0,Silver,2025-10-07 21:46:23.329416,2025-10-30 21:46:23.329416
T_100143,9971137970,Madam Emeka's Ventures,Small Kiosk,Emeka,Danjuma,emeka.danjuma27@gmail.com,02446728509,Balogun,Pidgin,03935527710,98037664345,2310349.0,1491,1549.53,439402.73,3466000.0,0.36,51.9,924100.0,Silver,2025-12-01 21:46:23.329523,2025-12-30 21:46:23.329523
T_100144,9994258307,Brother Abubakar's Hub,Online Vendor,Abubakar,Yusuf,abubakar.yusuf97@gmail.com,02088508783,Mushin,Yoruba,94923557890,52660223104,1828983.82,701,2609.11,281391.28,2743000.0,0.4,31.2,0.0,Silver,2025-11-26 21:46:23.329629,2025-12-07 21:46:23.329629
T_100145,9972399443,Brother Funke's Stall,Small Kiosk,Funke,Suleiman,funke.suleiman89@gmail.com,05542257461,Oshodi,Pidgin,74376589610,40247911371,1937792.4,578,3352.58,231888.81,2907000.0,0.57,75.0,1937800.0,Bronze,2025-08-21 21:46:23.329725,2025-08-26 21:46:23.329725
T_100146,9948630866,Mama Aisha's Hub,Retailer,Aisha,Ibrahim,aisha.ibrahim2@gmail.com,03540749320,Idumota,Hausa,86722736513,98004882783,929658.89,1391,668.34,177918.68,1394000.0,0.87,65.7,371900.0,None,2025-05-15 21:46:23.329826,2025-06-07 21:46:23.329826
T_100147,9910406440,Alhaji Zainab's Retail,Online Vendor,Zainab,Ibrahim,zainab.ibrahim48@gmail.com,09253094624,Alaba,Igbo,16776086989,35464272294,2299837.14,1389,1655.75,215602.47,3450000.0,0.75,34.4,0.0,None,2026-02-09 21:46:23.329927,2026-03-02 21:46:23.329927
T_100148,9932000824,Madam Emeka's Enterprises,Online Vendor,Emeka,Adeyemi,emeka.adeyemi53@gmail.com,07112264472,Idumota,Pidgin,68645159551,21497998479,837594.73,1494,560.64,43173.55,1256000.0,0.32,19.2,0.0,Silver,2025-11-13 21:46:23.330027,2025-12-08 21:46:23.330027
T_100149,9939266654,Baba Nneka's Enterprises,Small Kiosk,Nneka,Abiola,nneka.abiola66@gmail.com,06860798914,Mile 12,English,63298055980,94544887495,696725.8,767,908.38,107374.29,1045000.0,0.82,18.8,0.0,Bronze,2025-09-17 21:46:23.330131,2025-09-21 21:46:23.330131
T_100150,9949722089,Alhaji Tunde's Global,Online Vendor,Tunde,Nwosu,tunde.nwosu65@gmail.com,01847146877,Mushin,Pidgin,11184496376,29352529739,364624.71,235,1551.59,24523.74,547000.0,0.85,12.3,0.0,Bronze,2025-05-16 21:46:23.330234,2025-05-22 21:46:23.330234
T_100151,9991046704,Brother Olumide's Ventures,Retailer,Olumide,Abiola,olumide.abiola76@gmail.com,07168435090,Idumota,Igbo,28700604364,27397437165,310929.59,216,1439.49,21939.41,466000.0,0.93,92.9,621900.0,None,2026-01-19 21:46:23.330341,2026-02-05 21:46:23.330341
T_100152,9958369813,Madam Tunde's Stall,Small Kiosk,Tunde,Eze,tunde.eze35@gmail.com,07723521732,Mushin,Hausa,90431847618,70876852334,222999.29,527,423.15,31936.06,334000.0,0.94,70.4,223000.0,Silver,2025-10-10 21:46:23.330442,2025-11-05 21:46:23.330442
T_100153,9985977148,Sister Aisha's Ventures,Wholesaler,Aisha,Ibrahim,aisha.ibrahim98@gmail.com,07620808344,Mushin,Yoruba,16101196903,09058935540,767692.51,1119,686.05,133179.12,1152000.0,0.66,34.4,0.0,Silver,2025-10-29 21:46:23.330544,2025-11-06 21:46:23.330544
T_100154,9936541701,Brother Chinedu's Hub,Online Vendor,Chinedu,Okonkwo,chinedu.okonkwo87@gmail.com,04449096307,Idumota,Yoruba,03629815483,22494476071,1553353.3,1403,1107.17,149861.2,2330000.0,0.67,76.0,1553400.0,Gold,2025-10-12 21:46:23.330642,2025-10-30 21:46:23.330642
T_100155,9972489669,Mama Olumide's Global,Small Kiosk,Olumide,Adebayo,olumide.adebayo60@gmail.com,08646342317,Oshodi,Hausa,18329919622,91037113803,1713333.69,1220,1404.37,331539.71,2570000.0,0.76,86.0,3426700.0,Silver,2025-09-12 21:46:23.330754,2025-09-23 21:46:23.330754
T_100156,9944731881,Baba Abubakar's Global,Small Kiosk,Abubakar,Yusuf,abubakar.yusuf9@gmail.com,04124082423,Mushin,Pidgin,95251690986,58682484426,1552370.45,1420,1093.22,163827.0,2329000.0,0.54,66.5,620900.0,Gold,2025-11-17 21:46:23.330856,2025-12-07 21:46:23.330856
T_100157,9942545510,Baba Abubakar's Ventures,Wholesaler,Abubakar,Eze,abubakar.eze43@gmail.com,00580501682,Oshodi,Pidgin,96696618968,47309149971,1384358.39,453,3055.98,160621.46,2077000.0,0.79,21.8,0.0,Bronze,2025-10-25 21:46:23.330963,2025-11-07 21:46:23.330963
T_100158,9989583899,Brother Nneka's Wholesale,Wholesaler,Nneka,Okonkwo,nneka.okonkwo41@gmail.com,09236442758,Balogun,Hausa,33672845884,95070468597,446448.77,1410,316.63,29427.31,670000.0,0.91,3.0,0.0,Silver,2025-05-23 21:46:23.331071,2025-05-27 21:46:23.331071
T_100159,9937432032,Sister Emeka's Ventures,Wholesaler,Emeka,Eze,emeka.eze86@gmail.com,00612907875,Idumota,English,96343425771,36088251770,2261010.6,1479,1528.74,257218.25,3392000.0,0.56,20.7,0.0,None,2025-12-04 21:46:23.331176,2025-12-10 21:46:23.331176
T_100160,9992654196,Brother Zainab's Ventures,Online Vendor,Zainab,Uba,zainab.uba65@gmail.com,03463510292,Idumota,Hausa,84684368976,79110090564,1827154.12,1371,1332.72,335760.1,2741000.0,0.48,23.4,0.0,Gold,2025-12-27 21:46:23.331288,2026-01-15 21:46:23.331288
T_100161,9923672705,Mama Nneka's Hub,Retailer,Nneka,Adebayo,nneka.adebayo32@gmail.com,06020138340,Alaba,Igbo,03132254734,41939280038,843452.28,715,1179.65,152977.91,1265000.0,0.42,1.2,0.0,Gold,2025-11-22 21:46:23.331397,2025-12-09 21:46:23.331397
T_100162,9947337730,Alhaji Blessing's Hub,Small Kiosk,Blessing,Adebayo,blessing.adebayo79@gmail.com,02010431506,Balogun,Igbo,79748394671,81878668184,417714.96,1306,319.84,25079.55,627000.0,0.84,97.1,835400.0,Gold,2025-09-16 21:46:23.331498,2025-10-06 21:46:23.331498
T_100163,9993381461,Mama Chinedu's Ventures,Online Vendor,Chinedu,Abiola,chinedu.abiola15@gmail.com,06616703585,Oshodi,Yoruba,04635762176,64003316090,2366893.2,274,8638.3,314640.52,3550000.0,0.93,43.9,946800.0,None,2025-07-30 21:46:23.331604,2025-08-02 21:46:23.331604
T_100164,9915104871,Brother Emeka's Ventures,Wholesaler,Emeka,Yusuf,emeka.yusuf50@gmail.com,05108065325,Mushin,English,13631560634,79122555608,1074925.02,1398,768.9,54652.27,1612000.0,0.69,7.3,0.0,Silver,2026-01-22 21:46:23.331703,2026-02-03 21:46:23.331703
T_100165,9998497231,Sister Ibrahim's Global,Retailer,Ibrahim,Yusuf,ibrahim.yusuf89@gmail.com,02301089045,Alaba,Igbo,70813131407,80927157674,205278.37,404,508.11,28355.1,308000.0,0.39,64.5,82100.0,Bronze,2025-06-13 21:46:23.332090,2025-07-03 21:46:23.332090
T_100166,9948917023,Mama Ifeanyi's Enterprises,Wholesaler,Ifeanyi,Chukwu,ifeanyi.chukwu18@gmail.com,08729287022,Balogun,Hausa,48642657556,05403880676,2024228.09,719,2815.34,369340.46,3036000.0,0.5,10.4,0.0,Bronze,2025-12-16 21:46:23.332434,2026-01-12 21:46:23.332434
T_100167,9980380576,Brother Ifeanyi's Hub,Wholesaler,Ifeanyi,Abubakar,ifeanyi.abubakar72@gmail.com,01242339073,Balogun,Pidgin,06838857127,18657167107,218540.1,407,536.95,38746.47,328000.0,0.79,13.2,0.0,Gold,2025-08-21 21:46:23.332777,2025-09-06 21:46:23.332777
T_100168,9931061682,Brother Folashade's Stall,Online Vendor,Folashade,Bello,folashade.bello55@gmail.com,05568006300,Alaba,English,40714194043,02694715575,1905695.49,503,3788.66,261216.4,2859000.0,0.33,46.7,762300.0,Bronze,2026-01-12 21:46:23.333161,2026-01-22 21:46:23.333161
T_100169,9936513752,Brother Joshua's Ventures,Online Vendor,Joshua,Yusuf,joshua.yusuf65@gmail.com,02857505133,Mushin,Hausa,34533766247,64366548492,342965.51,850,403.49,48644.32,514000.0,0.31,7.0,0.0,Bronze,2025-11-22 21:46:23.333357,2025-11-27 21:46:23.333357
