seeker_id,squad_account_number,first_name,last_name,email,phone_number,location,languages_spoken,skills_list,zovu_pulse_score,trust_score,punctuality_index,completion_rate,ajo_savings_balance,auto_save_pct,shield_status,emergency_contact_phone,created_at,updated_at
S_500100,9988714210,Nneka,Okoro,nneka.okoro384@gmail.com,05593939816,Mile 12,"['Yoruba', 'Igbo', 'Hausa']",['Driving'],35.0,0.29,0.08,0.9,45463.15,0.0,None,04980263656,2025-12-23 21:46:23.456000,2025-12-24 21:46:23.456000
S_500101,9933697658,Blessing,Suleiman,blessing.suleiman313@gmail.com,08827765397,Mushin,"['English', 'Hausa', 'Yoruba']",['Stock Counting'],79.7,0.67,0.55,0.95,17921.54,0.15,None,07271577591,2025-11-18 21:46:23.456128,2025-12-03 21:46:23.456128
S_500102,9989266374,Bolanle,Abiola,bolanle.abiola95@gmail.com,04907635627,Mushin,"['English', 'Igbo']","['Sales', 'Stock Counting']",34.5,0.34,0.27,0.26,29808.16,0.05,Personal,02692193161,2026-03-31 21:46:23.456213,2026-04-09 21:46:23.456213
S_500103,9994548476,Tunde,Balogun,tunde.balogun152@gmail.com,08473169344,Balogun,"['Igbo', 'Pidgin']","['Logistics', 'Driving']",68.1,0.84,0.57,0.96,44457.57,0.1,Family,05112244360,2026-03-20 21:46:23.456297,2026-03-23 21:46:23.456297
S_500104,9959928910,Olumide,Okonkwo,olumide.okonkwo267@gmail.com,09377214828,Mile 12,"['Hausa', 'Igbo']","['Heavy Lifting', 'Stock Counting']",43.8,0.05,0.72,0.39,6120.05,0.05,None,09181747534,2025-11-06 21:46:23.456370,2025-11-15 21:46:23.456370
S_500105,9918206032,Chinedu,Eze,chinedu.eze598@gmail.com,09456439991,Mushin,['Yoruba'],"['Sales', 'Logistics']",12.3,0.19,0.9,0.08,22887.77,0.05,Family,04921103532,2026-04-04 21:46:23.456449,2026-04-17 21:46:23.456449
S_500106,9991346951,Ifeanyi,Uba,ifeanyi.uba704@gmail.com,08862553502,Alaba,"['English', 'Yoruba']",['Logistics'],85.5,0.76,0.17,0.41,48042.92,0.05,Family,00645535885,2026-02-12 21:46:23.456524,2026-02-24 21:46:23.456524
S_500107,9936600714,Ibrahim,Okonkwo,ibrahim.okonkwo941@gmail.com,00777516822,Mile 12,['Hausa'],"['Driving', 'Packaging']",82.1,0.96,0.71,0.03,49595.34,0.15,Personal,07043536546,2025-11-29 21:46:23.456600,2025-12-13 21:46:23.456600
S_500108,9976635506,Emeka,Bello,emeka.bello932@gmail.com,04190050210,Balogun,"['English', 'Hausa', 'Pidgin']",['Sales'],42.8,0.02,0.9,0.32,36174.65,0.15,None,01471660854,2026-04-10 21:46:23.456676,2026-04-20 21:46:23.456676
S_500109,9971966260,Nneka,Adebayo,nneka.adebayo52@gmail.com,07360394554,Alaba,"['Hausa', 'Pidgin']",['Sales'],68.4,0.78,0.79,0.35,34035.51,0.0,None,00906275954,2025-11-24 21:46:23.456759,2025-12-01 21:46:23.456759
S_500110,9922508386,Funke,Abiola,funke.abiola654@gmail.com,09800545322,Oshodi,"['Hausa', 'English']",['Heavy Lifting'],5.6,0.07,0.43,0.45,9881.47,0.0,Family,01227054475,2025-11-02 21:46:23.456838,2025-11-09 21:46:23.456838
S_500111,9977032618,Chinedu,Bello,chinedu.bello200@gmail.com,04019868485,Mile 12,"['English', 'Yoruba']",['Heavy Lifting'],50.2,0.33,0.18,0.42,1159.52,0.0,None,02540846867,2025-11-25 21:46:23.456910,2025-12-06 21:46:23.456910
S_500112,9931449278,Funke,Okoro,funke.okoro296@gmail.com,03304880166,Ketu,['Yoruba'],"['Packaging', 'Sales']",99.9,0.97,0.38,0.57,30226.93,0.0,Personal,02654151877,2026-03-06 21:46:23.456982,2026-03-18 21:46:23.456982
S_500113,9987171352,Kelechi,Eze,kelechi.eze220@gmail.com,00416718580,Alaba,"['Yoruba', 'English', 'Igbo']",['Packaging'],26.7,0.88,0.36,0.15,43632.22,0.1,Personal,05956172704,2025-11-21 21:46:23.457047,2025-11-25 21:46:23.457047
S_500114,9990667804,Olumide,Nwosu,olumide.nwosu48@gmail.com,09103764071,Oshodi,"['Pidgin', 'Igbo']",['Heavy Lifting'],35.2,0.89,0.7,0.53,21244.44,0.0,None,02127424890,2026-02-16 21:46:23.457114,2026-02-28 21:46:23.457114
S_500115,9995177687,Ibrahim,Eze,ibrahim.eze472@gmail.com,04647184275,Idumota,['Hausa'],"['Logistics', 'Driving']",93.1,0.08,0.23,0.8,29261.93,0.1,None,02983673645,2025-12-29 21:46:23.457176,2026-01-12 21:46:23.457176
S_500116,9964057414,Chinedu,Eze,chinedu.eze671@gmail.com,06178530321,Mushin,['Igbo'],['Sales'],58.4,0.8,0.89,0.33,20118.93,0.15,None,09245372900,2026-01-20 21:46:23.457237,2026-01-22 21:46:23.457237
S_500117,9934321166,Tunde,Uba,tunde.uba486@gmail.com,04488029029,Balogun,"['Hausa', 'English', 'Igbo']",['Logistics'],13.2,0.72,0.57,0.69,46878.51,0.15,None,07615676437,2025-11-25 21:46:23.457298,2025-11-26 21:46:23.457298
S_500118,9938390589,Nneka,Abiola,nneka.abiola160@gmail.com,04501802345,Mushin,"['Hausa', 'Igbo']",['Sales'],10.4,0.64,0.66,0.86,44182.67,0.0,None,03449537105,2025-12-18 21:46:23.457358,2025-12-30 21:46:23.457358
S_500119,9914090191,Ifeanyi,Uba,ifeanyi.uba667@gmail.com,04991070142,Idumota,"['Yoruba', 'Igbo', 'Hausa']","['Packaging', 'Stock Counting']",40.6,0.45,0.58,0.53,38924.94,0.15,None,04436669760,2025-12-23 21:46:23.457425,2026-01-02 21:46:23.457425
S_500120,9923339171,Folashade,Abubakar,folashade.abubakar850@gmail.com,01873978472,Alaba,"['Yoruba', 'Igbo']",['Driving'],66.4,0.31,0.45,0.62,37094.38,0.1,None,01496276996,2026-01-08 21:46:23.457486,2026-01-18 21:46:23.457486
S_500121,9964904810,Tunde,Adeyemi,tunde.adeyemi435@gmail.com,06136299539,Idumota,['Hausa'],"['Packaging', 'Stock Counting']",5.7,0.33,0.36,0.28,43301.96,0.1,Personal,09754235565,2025-12-01 21:46:23.457543,2025-12-12 21:46:23.457543
S_500122,9950049190,Emeka,Eze,emeka.eze571@gmail.com,01516015053,Alaba,['English'],['Packaging'],10.9,0.93,0.62,0.49,14159.48,0.0,None,00968902513,2026-01-07 21:46:23.457606,2026-01-14 21:46:23.457606
S_500123,9928631861,Kelechi,Danjuma,kelechi.danjuma11@gmail.com,02590660870,Mile 12,"['Pidgin', 'English']",['Heavy Lifting'],98.0,0.29,0.21,0.4,44096.19,0.1,Family,08889501534,2025-11-12 21:46:23.457658,2025-11-25 21:46:23.457658
S_500124,9977389031,Ibrahim,Okoro,ibrahim.okoro590@gmail.com,01197669774,Ketu,"['Yoruba', 'English', 'Hausa']","['Stock Counting', 'Logistics']",31.0,0.52,1.0,0.84,13708.97,0.0,Personal,09283016823,2026-02-04 21:46:23.457715,2026-02-08 21:46:23.457715
S_500125,9999671987,Blessing,Balogun,blessing.balogun690@gmail.com,05280909915,Idumota,"['English', 'Hausa']","['Logistics', 'Driving']",21.1,0.19,0.86,0.4,40936.3,0.0,Family,07036941010,2025-11-12 21:46:23.457863,2025-11-20 21:46:23.457863
S_500126,9940668282,Abubakar,Bello,abubakar.bello650@gmail.com,04950318449,Oshodi,['English'],['Driving'],91.9,0.43,0.97,0.66,16505.8,0.15,None,03343185682,2025-12-08 21:46:23.457970,2025-12-15 21:46:23.457970
S_500127,9983867058,Ifeanyi,Eze,ifeanyi.eze141@gmail.com,02979788213,Idumota,"['Pidgin', 'English', 'Yoruba']",['Stock Counting'],41.9,0.01,0.58,0.22,43326.03,0.0,Personal,09687701776,2026-01-13 21:46:23.458070,2026-01-23 21:46:23.458070
S_500128,9977995630,Joshua,Danjuma,joshua.danjuma270@gmail.com,00898227180,Idumota,"['Hausa', 'Pidgin']",['Logistics'],88.3,0.36,0.51,0.89,33692.72,0.05,Family,04293356494,2025-12-27 21:46:23.458166,2026-01-03 21:46:23.458166
S_500129,9933776022,Tunde,Okonkwo,tunde.okonkwo343@gmail.com,05104089345,Mushin,"['Yoruba', 'English', 'Hausa']",['Sales'],41.3,0.33,0.94,0.27,17865.71,0.0,Personal,08657886538,2025-12-28 21:46:23.458242,2025-12-30 21:46:23.458242
S_500130,9926331837,Olumide,Danjuma,olumide.danjuma643@gmail.com,03742012835,Mushin,"['English', 'Pidgin', 'Hausa']","['Packaging', 'Driving']",29.9,0.75,0.84,0.83,23745.25,0.0,Personal,08194851016,2026-03-25 21:46:23.458311,2026-04-05 21:46:23.458311
S_500131,9923068164,Abubakar,Abubakar,abubakar.abubakar304@gmail.com,03335154404,Balogun,['Pidgin'],"['Sales', 'Heavy Lifting']",31.2,0.96,0.07,0.57,34771.57,0.05,None,00138632654,2026-03-17 21:46:23.458380,2026-03-21 21:46:23.458380
S_500132,9963951044,Chinedu,Adeyemi,chinedu.adeyemi754@gmail.com,03382801849,Alaba,"['Pidgin', 'English', 'Igbo']",['Packaging'],43.6,0.84,0.92,0.2,39202.31,0.05,Family,04126517248,2025-11-28 21:46:23.458457,2025-12-07 21:46:23.458457
S_500133,9914304949,Kelechi,Okonkwo,kelechi.okonkwo941@gmail.com,07493531688,Balogun,"['Yoruba', 'English']","['Driving', 'Stock Counting']",70.3,0.14,0.29,0.33,32764.19,0.1,Family,04577274542,2025-11-27 21:46:23.458530,2025-12-01 21:46:23.458530
S_500134,9947666016,Bolanle,Ibrahim,bolanle.ibrahim666@gmail.com,08655642140,Mile 12,"['Hausa', 'Igbo', 'Pidgin']",['Packaging'],46.1,0.88,0.6,0.77,10267.01,0.15,None,08689336956,2025-11-19 21:46:23.458586,2025-11-28 21:46:23.458586
S_500135,9990716594,Bolanle,Okonkwo,bolanle.okonkwo890@gmail.com,02329885071,Mushin,"['Yoruba', 'English', 'Pidgin']",['Stock Counting'],94.8,0.13,0.7,0.72,33197.36,0.05,Personal,01681694761,2026-02-13 21:46:23.458642,2026-02-21 21:46:23.458642
S_500136,9991742461,Nneka,Eze,nneka.eze452@gmail.com,03733195204,Alaba,"['Pidgin', 'English']","['Logistics', 'Packaging']",27.5,0.69,0.87,0.12,15103.66,0.15,Family,04453234208,2026-02-05 21:46:23.458696,2026-02-16 21:46:23.458696
S_500137,9923970746,Emeka,Uba,emeka.uba307@gmail.com,01053896674,Oshodi,"['English', 'Yoruba', 'Hausa']","['Heavy Lifting', 'Packaging']",29.4,0.39,0.03,0.6,9509.17,0.0,None,07084276073,2025-11-23 21:46:23.459138,2025-11-25 21:46:23.459138
S_500138,9931500593,Chioma,Uba,chioma.uba99@gmail.com,02711864735,Idumota,"['Igbo', 'Hausa']",['Logistics'],32.7,0.01,0.44,0.26,29783.67,0.1,None,01216915348,2025-12-21 21:46:23.459349,2026-01-05 21:46:23.459349
S_500139,9928517511,Aminu,Eze,aminu.eze576@gmail.com,04447938833,Oshodi,['Igbo'],['Driving'],29.6,0.31,0.87,0.97,48906.33,0.1,Personal,09717637414,2026-01-08 21:46:23.459458,2026-01-17 21:46:23.459458
S_500140,9922898983,Olumide,Chukwu,olumide.chukwu698@gmail.com,07865185822,Mushin,"['English', 'Hausa']","['Driving', 'Logistics']",26.7,0.66,0.34,0.05,4058.35,0.05,Family,00799920738,2026-01-11 21:46:23.459555,2026-01-14 21:46:23.459555
S_500141,9997273344,Sadiq,Chukwu,sadiq.chukwu731@gmail.com,05971765843,Alaba,"['Pidgin', 'Yoruba']","['Sales', 'Stock Counting']",53.8,0.37,0.56,0.64,22778.27,0.15,Personal,07807972186,2026-04-02 21:46:23.459655,2026-04-16 21:46:23.459655
S_500142,9914762346,Abubakar,Adeyemi,abubakar.adeyemi771@gmail.com,01785947538,Oshodi,"['Hausa', 'Igbo']",['Packaging'],77.5,0.76,0.49,0.77,18148.59,0.1,Personal,07081937605,2025-11-12 21:46:23.459745,2025-11-26 21:46:23.459745
S_500143,9967702888,Sadiq,Chukwu,sadiq.chukwu943@gmail.com,05549993292,Mushin,['English'],"['Heavy Lifting', 'Driving']",43.8,0.21,0.92,0.43,24481.29,0.0,None,07341447519,2026-03-02 21:46:23.459801,2026-03-06 21:46:23.459801
S_500144,9959355616,Tunde,Abubakar,tunde.abubakar962@gmail.com,01164659753,Mushin,['English'],"['Stock Counting', 'Heavy Lifting']",87.7,0.54,0.09,0.51,28465.33,0.15,Family,09558190343,2025-10-26 21:46:23.459854,2025-10-27 21:46:23.459854
S_500145,9988508778,Tunde,Suleiman,tunde.suleiman742@gmail.com,04042379154,Idumota,['Hausa'],"['Heavy Lifting', 'Driving']",65.8,0.24,0.71,0.2,3768.98,0.1,Personal,04825128369,2026-02-11 21:46:23.459907,2026-02-24 21:46:23.459907
S_500146,9990614287,Mary,Okoro,mary.okoro678@gmail.com,02734328860,Mushin,['Yoruba'],['Driving'],96.2,0.87,0.69,0.05,38433.55,0.1,None,05855808518,2026-02-18 21:46:23.459965,2026-03-03 21:46:23.459965
S_500147,9955168358,Nneka,Suleiman,nneka.suleiman948@gmail.com,06890102950,Mushin,"['Pidgin', 'Yoruba']","['Sales', 'Stock Counting']",90.3,0.84,0.93,0.25,10187.06,0.0,Family,08859658042,2026-02-03 21:46:23.460020,2026-02-11 21:46:23.460020
S_500148,9922383199,Mary,Balogun,mary.balogun689@gmail.com,01850299673,Mile 12,"['English', 'Yoruba']",['Sales'],56.5,0.7,1.0,0.24,8136.58,0.0,None,03954238867,2025-12-26 21:46:23.460073,2026-01-06 21:46:23.460073
S_500149,9922576024,Chinedu,Suleiman,chinedu.suleiman852@gmail.com,08652288487,Idumota,"['Hausa', 'Igbo']",['Sales'],17.2,0.23,0.3,0.99,34903.36,0.1,Family,04529958184,2025-10-26 21:46:23.460132,2025-10-30 21:46:23.460132
S_500150,9930193449,Chioma,Eze,chioma.eze487@gmail.com,03212605353,Balogun,['Pidgin'],"['Sales', 'Heavy Lifting']",25.4,0.46,0.14,0.89,21602.85,0.1,Family,02906089942,2025-11-01 21:46:23.460185,2025-11-16 21:46:23.460185
S_500151,9996392995,Abubakar,Eze,abubakar.eze956@gmail.com,04903961231,Mushin,['Hausa'],['Packaging'],49.5,0.21,0.01,0.89,14770.44,0.15,None,00986689956,2025-10-26 21:46:23.460238,2025-11-10 21:46:23.460238
S_500152,9967565570,Ibrahim,Abubakar,ibrahim.abubakar207@gmail.com,05783225501,Ketu,['Yoruba'],['Sales'],55.0,0.75,0.44,0.16,11027.77,0.05,Personal,08978849214,2025-11-05 21:46:23.460299,2025-11-18 21:46:23.460299
S_500153,9929315754,Zainab,Ibrahim,zainab.ibrahim386@gmail.com,06651458521,Ketu,"['Igbo', 'Yoruba', 'Hausa']",['Sales'],76.3,0.54,0.32,0.67,25179.56,0.0,Family,08821041895,2025-11-20 21:46:23.460351,2025-11-22 21:46:23.460351
S_500154,9994116803,Tunde,Adeyemi,tunde.adeyemi915@gmail.com,08818375081,Mile 12,"['Igbo', 'English', 'Hausa']","['Stock Counting', 'Driving']",44.5,0.55,0.73,0.54,15247.73,0.15,Family,03400720346,2025-11-11 21:46:23.460402,2025-11-22 21:46:23.460402
S_500155,9954039093,Abubakar,Ibrahim,abubakar.ibrahim779@gmail.com,04876500165,Oshodi,['Igbo'],"['Sales', 'Driving']",81.6,0.73,0.29,0.13,15153.4,0.15,None,05079710480,2025-11-19 21:46:23.460460,2025-12-04 21:46:23.460460
S_500156,9951669338,Abubakar,Adebayo,abubakar.adebayo442@gmail.com,05114250267,Idumota,"['Hausa', 'English']",['Logistics'],25.6,0.33,0.23,0.47,21295.18,0.1,Family,03551666898,2026-01-17 21:46:23.460513,2026-01-29 21:46:23.460513
S_500157,9927728657,Folashade,Nwosu,folashade.nwosu661@gmail.com,05183194778,Idumota,"['Hausa', 'English']","['Logistics', 'Packaging']",18.5,0.35,0.26,0.08,32396.01,0.05,Personal,00750113150,2026-03-01 21:46:23.460565,2026-03-04 21:46:23.460565
S_500158,9944437145,Mary,Abubakar,mary.abubakar833@gmail.com,06866120205,Ketu,"['English', 'Pidgin', 'Hausa']",['Packaging'],97.9,0.58,0.49,0.25,49997.36,0.1,Personal,02277580894,2026-04-08 21:46:23.460621,2026-04-21 21:46:23.460621
S_500159,9979062628,Sadiq,Adebayo,sadiq.adebayo789@gmail.com,09492608140,Ketu,"['Pidgin', 'Hausa']","['Heavy Lifting', 'Packaging']",49.8,0.69,0.42,0.74,18815.9,0.0,Family,03642016457,2026-02-06 21:46:23.460674,2026-02-14 21:46:23.460674
S_500160,9935528429,Emeka,Ibrahim,emeka.ibrahim681@gmail.com,07851185507,Balogun,"['Hausa', 'Igbo']",['Driving'],39.4,0.57,0.28,0.91,6046.66,0.0,Family,05984074098,2025-11-07 21:46:23.460746,2025-11-16 21:46:23.460746
S_500161,9968727232,Chinedu,Bello,chinedu.bello740@gmail.com,02227871459,Alaba,['Pidgin'],"['Logistics', 'Packaging']",22.3,0.41,0.6,0.33,6332.51,0.1,Family,02228971973,2025-11-15 21:46:23.460894,2025-11-28 21:46:23.460894
S_500162,9991674052,Ibrahim,Abiola,ibrahim.abiola53@gmail.com,08616849583,Oshodi,['English'],"['Logistics', 'Packaging']",61.2,0.91,0.49,0.3,44055.72,0.0,None,09662924268,2026-03-10 21:46:23.460973,2026-03-17 21:46:23.460973
S_500163,9912061682,Folashade,Chukwu,folashade.chukwu663@gmail.com,04399190907,Alaba,"['Yoruba', 'English', 'Igbo']","['Stock Counting', 'Sales']",52.4,0.35,0.9,0.45,1231.41,0.05,Personal,08365951632,2026-01-02 21:46:23.461033,2026-01-09 21:46:23.461033
S_500164,9928445068,Blessing,Suleiman,blessing.suleiman432@gmail.com,04404130353,Idumota,"['Igbo', 'Yoruba']","['Heavy Lifting', 'Sales']",67.4,0.34,0.29,0.81,22121.14,0.0,None,01374653415,2026-01-18 21:46:23.461090,2026-02-02 21:46:23.461090
S_500165,9922980199,Nneka,Bello,nneka.bello880@gmail.com,08433271845,Balogun,['Pidgin'],['Sales'],62.4,0.48,0.54,0.38,15878.81,0.05,Family,08648745975,2026-03-27 21:46:23.461145,2026-04-07 21:46:23.461145
S_500166,9936096772,Olumide,Nwosu,olumide.nwosu118@gmail.com,06169203675,Alaba,['Igbo'],"['Sales', 'Stock Counting']",74.8,0.84,0.94,0.76,13197.88,0.05,None,00551748878,2026-03-10 21:46:23.461198,2026-03-11 21:46:23.461198
S_500167,9958322775,Joshua,Uba,joshua.uba449@gmail.com,04039845813,Mile 12,['Hausa'],"['Packaging', 'Logistics']",54.0,0.97,0.88,0.13,20235.22,0.05,Family,04061715874,2025-11-11 21:46:23.461253,2025-11-18 21:46:23.461253
S_500168,9925823030,Kelechi,Okonkwo,kelechi.okonkwo529@gmail.com,00620911392,Alaba,['Igbo'],"['Sales', 'Heavy Lifting']",60.0,0.85,0.72,0.29,42971.31,0.05,None,05549652564,2026-02-04 21:46:23.461307,2026-02-15 21:46:23.461307
S_500169,9995039488,Bolanle,Danjuma,bolanle.danjuma933@gmail.com,01119630880,Mile 12,"['English', 'Igbo']",['Driving'],92.9,0.75,0.12,0.94,8996.61,0.05,Family,02544157362,2025-10-24 21:46:23.461362,2025-11-06 21:46:23.461362
S_500170,9953638129,Kelechi,Suleiman,kelechi.suleiman592@gmail.com,05700741747,Alaba,"['Hausa', 'English', 'Pidgin']","['Stock Counting', 'Packaging']",44.0,0.31,0.79,0.13,8948.28,0.05,None,09033623795,2026-01-24 21:46:23.461417,2026-02-08 21:46:23.461417
S_500171,9925818830,Aisha,Ibrahim,aisha.ibrahim794@gmail.com,02479843835,Mushin,['Pidgin'],['Driving'],41.8,0.07,0.99,0.85,38827.32,0.15,None,03083015576,2026-01-10 21:46:23.461470,2026-01-16 21:46:23.461470
S_500172,9950381966,Olumide,Bello,olumide.bello223@gmail.com,08045958401,Mushin,['Pidgin'],['Sales'],2.5,0.75,0.11,0.82,10270.48,0.15,Personal,05315865293,2026-04-05 21:46:23.461526,2026-04-18 21:46:23.461526
S_500173,9974445679,Emeka,Okonkwo,emeka.okonkwo732@gmail.com,07985240326,Oshodi,"['Hausa', 'English']",['Stock Counting'],95.3,0.61,0.84,0.93,46979.17,0.05,Personal,08688593147,2026-01-22 21:46:23.461583,2026-01-28 21:46:23.461583
S_500174,9942702277,Tunde,Nwosu,tunde.nwosu727@gmail.com,05787629662,Idumota,"['Yoruba', 'Igbo']","['Packaging', 'Driving']",91.9,0.04,0.42,0.81,37143.19,0.15,Personal,03911666394,2025-11-07 21:46:23.461635,2025-11-19 21:46:23.461635
S_500175,9968322288,Sadiq,Abubakar,sadiq.abubakar141@gmail.com,01427171548,Mushin,"['Hausa', 'Pidgin']","['Driving', 'Sales']",16.5,0.44,0.01,0.62,29868.7,0.0,None,02829839679,2025-12-17 21:46:23.461687,2026-01-01 21:46:23.461687
S_500176,9926778726,Ibrahim,Abubakar,ibrahim.abubakar982@gmail.com,07445751367,Alaba,['English'],"['Sales', 'Heavy Lifting']",45.3,0.34,0.3,0.27,5798.46,0.15,None,09918589925,2026-01-24 21:46:23.461738,2026-02-04 21:46:23.461738
S_500177,9992465062,Blessing,Abiola,blessing.abiola576@gmail.com,08132097123,Balogun,"['Igbo', 'Pidgin']",['Heavy Lifting'],48.8,0.99,0.33,0.45,3011.14,0.0,Family,00333318938,2026-01-01 21:46:23.461789,2026-01-07 21:46:23.461789
S_500178,9928733483,Tunde,Adeyemi,tunde.adeyemi186@gmail.com,04204944484,Ketu,"['Hausa', 'Igbo']","['Heavy Lifting', 'Sales']",55.2,0.14,0.68,0.77,19134.45,0.1,Family,07393899440,2025-11-03 21:46:23.461842,2025-11-09 21:46:23.461842
S_500179,9968510642,Zainab,Bello,zainab.bello222@gmail.com,07128854104,Oshodi,"['Yoruba', 'English', 'Hausa']",['Driving'],95.5,0.66,0.26,0.91,37529.52,0.05,None,01441774548,2025-11-14 21:46:23.461897,2025-11-21 21:46:23.461897
S_500180,9981342533,Funke,Danjuma,funke.danjuma486@gmail.com,00736979601,Idumota,['Hausa'],['Driving'],0.3,0.14,0.53,0.07,33061.79,0.15,Personal,09713892574,2026-03-28 21:46:23.461950,2026-04-01 21:46:23.461950
S_500181,9926002135,Ibrahim,Suleiman,ibrahim.suleiman339@gmail.com,03155787523,Oshodi,['English'],['Packaging'],93.9,0.55,0.37,0.97,32669.74,0.05,Family,00310724607,2026-01-24 21:46:23.462007,2026-01-30 21:46:23.462007
S_500182,9956115180,Tunde,Abubakar,tunde.abubakar493@gmail.com,07312929573,Idumota,['Igbo'],"['Driving', 'Stock Counting']",54.0,0.03,0.83,0.15,14798.62,0.15,Family,04223346896,2025-12-07 21:46:23.462069,2025-12-14 21:46:23.462069
S_500183,9923393734,Joshua,Bello,joshua.bello12@gmail.com,00613916391,Idumota,['Yoruba'],"['Driving', 'Heavy Lifting']",23.1,0.54,0.51,0.34,46775.15,0.1,Family,03205227080,2025-11-19 21:46:23.462126,2025-11-24 21:46:23.462126
S_500184,9975617293,Blessing,Abubakar,blessing.abubakar342@gmail.com,00487023934,Mushin,"['Igbo', 'English']",['Heavy Lifting'],62.1,0.18,0.25,0.43,22279.04,0.15,None,00375215593,2025-11-29 21:46:23.462181,2025-12-07 21:46:23.462181
S_500185,9936019010,Sadiq,Uba,sadiq.uba673@gmail.com,04896365197,Mushin,['Hausa'],['Driving'],31.5,0.51,0.54,0.12,36632.52,0.0,Personal,01279725966,2026-03-20 21:46:23.462233,2026-03-24 21:46:23.462233
S_500186,9949959108,Blessing,Chukwu,blessing.chukwu845@gmail.com,09753301775,Mile 12,"['Pidgin', 'Hausa']","['Sales', 'Logistics']",45.6,0.82,0.44,0.98,33716.57,0.1,Family,00669467515,2025-12-14 21:46:23.462284,2025-12-26 21:46:23.462284
S_500187,9982871478,Emeka,Danjuma,emeka.danjuma637@gmail.com,06967090548,Alaba,"['Pidgin', 'Yoruba', 'English']","['Heavy Lifting', 'Logistics']",73.6,0.46,0.73,0.93,27355.74,0.15,Family,05570336383,2026-03-14 21:46:23.462337,2026-03-18 21:46:23.462337
S_500188,9918782621,Emeka,Bello,emeka.bello169@gmail.com,07938784878,Oshodi,"['English', 'Igbo', 'Pidgin']",['Driving'],31.7,0.73,0.58,0.32,35631.56,0.1,Family,00772417110,2026-01-21 21:46:23.462389,2026-01-25 21:46:23.462389
S_500189,9932372542,Abubakar,Abubakar,abubakar.abubakar826@gmail.com,07233639994,Oshodi,['Yoruba'],['Heavy Lifting'],37.4,0.71,0.95,0.36,22528.83,0.0,Personal,03321354582,2026-02-21 21:46:23.462445,2026-03-01 21:46:23.462445
S_500190,9912258540,Emeka,Bello,emeka.bello369@gmail.com,07864700241,Balogun,"['Igbo', 'Pidgin']","['Logistics', 'Packaging']",52.8,0.9,0.94,0.4,3092.2,0.15,None,06473624428,2026-02-23 21:46:23.462497,2026-03-06 21:46:23.462497
S_500191,9947207990,Folashade,Adeyemi,folashade.adeyemi612@gmail.com,09776507814,Mushin,['English'],"['Logistics', 'Driving']",77.7,0.93,0.32,0.19,34209.68,0.05,None,06731449330,2025-12-20 21:46:23.462554,2025-12-26 21:46:23.462554
S_500192,9995886567,Bolanle,Suleiman,bolanle.suleiman915@gmail.com,08769554405,Idumota,"['Hausa', 'Yoruba', 'Igbo']",['Driving'],75.4,0.09,0.01,0.9,33302.84,0.0,Family,09486916822,2026-03-21 21:46:23.462609,2026-04-05 21:46:23.462609
S_500193,9960695984,Tunde,Adebayo,tunde.adebayo792@gmail.com,08653257466,Mile 12,"['English', 'Hausa']","['Logistics', 'Driving']",19.4,0.59,0.98,0.42,6298.43,0.05,None,05544962671,2025-10-27 21:46:23.462661,2025-11-03 21:46:23.462661
S_500194,9969244395,Emeka,Balogun,emeka.balogun279@gmail.com,02343823478,Oshodi,"['Igbo', 'Yoruba']","['Logistics', 'Sales']",51.4,0.6,0.25,0.86,20374.94,0.05,Family,01243313038,2026-03-08 21:46:23.462713,2026-03-15 21:46:23.462713
S_500195,9922738414,Nneka,Okoro,nneka.okoro717@gmail.com,09337735573,Oshodi,['Yoruba'],['Sales'],45.1,0.61,0.24,0.34,18733.74,0.05,Personal,04591434626,2026-03-13 21:46:23.462766,2026-03-19 21:46:23.462766
S_500196,9973049647,Aisha,Okoro,aisha.okoro880@gmail.com,04154650754,Ketu,"['Hausa', 'English']","['Logistics', 'Driving']",93.7,0.13,0.83,0.35,41883.14,0.0,Personal,06486547775,2025-11-06 21:46:23.462818,2025-11-08 21:46:23.462818
